Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00,61,0.17326640335,0.3274228275,0.0681968406,0.0,0.0,0.05057257415,0.0,0.17326640335,0.3274228275,0.0681968406,0.0,0.0,0.05057257415,0.0,0.0257429369,0.03366449105,0.03366449105,0.1021136045,0.0568237826,0.0753067508,0.1010125503,0.0047164946,0.0047164946,0.02918773425,0.02918773425,0.0,0.0,0.03424044515,0.03424044515,0.11270738395,0.11270738395,0.0254251249,0.0202260129,0.0474710204,0.0412222371,0.02082161795,0.02082161795,0.20129434765,0.20129434765,0.07255585865,0.07255585865,0.11433206500000001,0.11433206500000001,0.0705788359,0.0,0.0,0.0096166022,0.0537329223,0.0537329223,0.0661571212,0.0661571212,3.515e-07,-0.0252228342,0.2390186489,-0.014958024,-0.0195094459,0.2001966089,-0.0039584823,0.0621472895,0.2002563179,0.0126056783
00:00:00:01,61,0.16995888507288137,0.32207753574661013,0.06819623326016949,0.0,0.0,0.05007239287033898,0.0,0.16995888507288137,0.32207753574661013,0.06819623326016949,0.0,0.0,0.05007239287033898,0.0,0.025428824391525426,0.0335678396279661,0.0335678396279661,0.10064937642372881,0.05669480493220339,0.07393045372542373,0.09991781805762712,0.004704916595762712,0.004704916595762712,0.028797379411016948,0.028797379411016948,0.0,0.0,0.03414346259661017,0.03414346259661017,0.11195199507288135,0.11195199507288135,0.025447926445762714,0.0201783871779661,0.04745785156440678,0.04112287199491525,0.0207490762720339,0.0207490762720339,0.2535606862813559,0.2535606862813559,0.07154731185677966,0.07154731185677966,0.11972833310932204,0.11972833310932204,0.06986685827118645,0.0,0.0,0.00962781400338983,0.05337340465423729,0.05337340465423729,0.06591712844830508,0.06591712844830508,4.205762711864407e-07,-0.02658160957118644,0.23910881121016947,-0.014649076947457627,-0.0185955728220339,0.19693201959322032,-0.0037100305067796608,0.06311408417966102,0.1969918148661017,0.012587182089830508
00:00:00:02,61,0.16805095263474576,0.32092777198474576,0.06818772628898305,0.0,0.0,0.04969879245932203,0.0,0.16805095263474576,0.32092777198474576,0.06818772628898305,0.0,0.0,0.04969879245932203,0.0,0.02538129576440678,0.03351757348135593,0.03351757348135593,0.11224109933898305,0.05657217883220339,0.08029372178644067,0.09908449885762712,0.004698917083050848,0.004698917083050848,0.028553174347457626,0.028553174347457626,0.0,0.0,0.034254013827118644,0.034254013827118644,0.11181780434830507,0.11181780434830507,0.02557028759322034,0.02024472257457627,0.04741630711016949,0.04105309810169491,0.020768694784745762,0.020768694784745762,0.2857393478322034,0.2857393478322034,0.07633617583898306,0.07633617583898306,0.1236020668881356,0.1236020668881356,0.06948201169322034,0.0,0.0,0.009684357086440679,0.05318559952542373,0.05318559952542373,0.06589504248050847,0.06589504248050847,4.5655932203389835e-07,-0.027541252086440676,0.2390413256220339,-0.014976446615254237,-0.01592338805762712,0.1962414580661017,-0.003165540001694915,0.06578769003728814,0.19630128423898305,0.013072387718644067
00:00:00:03,61,0.1668783563618644,0.3187743887466101,0.06818269856186442,0.0,0.0,0.04942376160847457,0.0,0.1668783563618644,0.3187743887466101,0.06818269856186442,0.0,0.0,0.04942376160847457,0.0,0.02548200911525424,0.0334829219779661,0.0334829219779661,0.12137035384237288,0.0564341658559322,0.08655246281694916,0.0984627642559322,0.004693403615254237,0.004693403615254237,0.028223837659322036,0.028223837659322036,0.0,0.0,0.03444460581440678,0.03444460581440678,0.11196103464237288,0.11196103464237288,0.025732032591525424,0.02036419566101695,0.04735146362881356,0.04100676113220339,0.020826009969491525,0.020826009969491525,0.2999824593754237,0.2999824593754237,0.08059079504152541,0.08059079504152541,0.126460821959322,0.126460821959322,0.06927435521355932,0.0,0.0,0.009764085444067797,0.05309995609152543,0.05309995609152543,0.06596998287288136,0.06596998287288136,4.349254237288136e-07,-0.027964599362711864,0.2388520125,-0.014952587147457628,-0.014513430686440678,0.19493167755254237,-0.002865587608474576,0.06721299343898306,0.19499151913728816,0.01326368048983051
00:00:00:04,61,0.16635305028559322,0.3198973516627118,0.06817240189067797,0.0,0.0,0.04924390541271186,0.0,0.16635305028559322,0.3198973516627118,0.06817240189067797,0.0,0.0,0.04924390541271186,0.0,0.025652732657627117,0.03344493252542373,0.03344493252542373,0.12720802379661017,0.05632294456271186,0.0909956871559322,0.09801664510169492,0.004684130648305085,0.004684130648305085,0.027819462129661018,0.027819462129661018,0.0,0.0,0.034657951655932204,0.034657951655932204,0.11227719926525423,0.11227719926525423,0.02590671207627119,0.020497071940677965,0.04728517463728814,0.040979091750847456,0.020894879817796613,0.020894879817796613,0.3072200761288135,0.3072200761288135,0.08338855592966102,0.08338855592966102,0.12924934950084746,0.12924934950084746,0.06920738138813559,0.0,0.0,0.009851961693220338,0.053110758328813554,0.053110758328813554,0.0661141933,0.0661141933,3.2873050847457625e-07,-0.027534732601694915,0.2386223410983051,-0.015164332283050848,-0.01189505889661017,0.19563277975932203,-0.002356809854237288,0.06980815949661016,0.19569262277288135,0.013826253379661016
00:00:00:05,61,0.165963365870339,0.32107367583305085,0.0681879154720339,0.0,0.0,0.049080437200847454,0.0,0.165963365870339,0.32107367583305085,0.0681879154720339,0.0,0.0,0.049080437200847454,0.0,0.025888672445762713,0.033423984527966105,0.033423984527966105,0.1317819862,0.056216721677966104,0.09337350007966101,0.09756190000508475,0.004669054266101694,0.004669054266101694,0.02738971723559322,0.02738971723559322,0.0,0.0,0.03489509006694915,0.03489509006694915,0.11273793687118644,0.11273793687118644,0.026081260594915254,0.02064308350677966,0.04717761609661017,0.04092913303898305,0.020957103402542372,0.020957103402542372,0.3113829637525424,0.3113829637525424,0.08504209971101695,0.08504209971101695,0.13085230489237287,0.13085230489237287,0.06916225413898305,0.0,0.0,0.009938628349152542,0.053119441698305084,0.053119441698305084,0.06623680632203391,0.06623680632203391,2.7554237288135596e-07,-0.026686361945762713,0.23804485063728814,-0.015128355140677967,-0.014066220355932205,0.19634031362542373,-0.0027980209559322036,0.06764377730847457,0.19640015670847458,0.01344735236779661
00:00:00:06,61,0.1655349367838983,0.32002412163135596,0.06818795642288135,0.0,0.0,0.04892081051016949,0.0,0.1655349367838983,0.32002412163135596,0.06818795642288135,0.0,0.0,0.04892081051016949,0.0,0.02614437639322034,0.033391623,0.033391623,0.13469051105084748,0.056149433679661014,0.09482035154745762,0.09712924430847458,0.004656877427966102,0.004656877427966102,0.027116648615254237,0.027116648615254237,0.0,0.0,0.035141104885593216,0.035141104885593216,0.11315108591864406,0.11315108591864406,0.026243216272881356,0.02081935961525424,0.04701789594915254,0.0408289114779661,0.021020131479661017,0.021020131479661017,0.3138027976576271,0.3138027976576271,0.08605483508728815,0.08605483508728815,0.13166548738559322,0.13166548738559322,0.06915831740677966,0.0,0.0,0.010025263718644067,0.05311451722033898,0.05311451722033898,0.06632450243220339,0.06632450243220339,2.4728813559322037e-07,-0.02627339864237288,0.23714876096271187,-0.014591485137288135,-0.014379864993220338,0.1956966686,-0.0028505111627118644,0.06734054992372882,0.1957565117,0.013342434318644068
00:00:00:07,61,0.1650554869940678,0.31885931705677967,0.06819717580169492,0.0,0.0,0.048723041904237284,0.0,0.1650554869940678,0.31885931705677967,0.06819717580169492,0.0,0.0,0.048723041904237284,0.0,0.026456836679661016,0.033370389988983055,0.033370389988983055,0.1389421229440678,0.056048054511864405,0.09588184257457627,0.09667785921355933,0.004655501551694915,0.004655501551694915,0.026909550202542373,0.026909550202542373,0.0,0.0,0.03539144042457627,0.03539144042457627,0.11352926391525424,0.11352926391525424,0.0263834709,0.021003982655932205,0.04680140019152542,0.04070287114576271,0.021077537641525423,0.021077537641525423,0.3164306669186441,0.3164306669186441,0.08685464709491525,0.08685464709491525,0.1320463550398305,0.1320463550398305,0.06918997053898304,0.0,0.0,0.010108714927118644,0.053089052030508475,0.053089052030508475,0.06640457337288136,0.06640457337288136,2.2842372881355932e-07,-0.02636293311864407,0.23603076778813561,-0.014101150015254237,-0.014450462020338983,0.19498399958305085,-0.002853740022033898,0.06729249104745763,0.19504386541186441,0.013283200422033898
00:00:00:08,61,0.16468166357881353,0.31749431486525426,0.06819988552372881,0.0,0.0,0.04853850656355932,0.0,0.16468166357881353,0.31749431486525426,0.06819988552372881,0.0,0.0,0.04853850656355932,0.0,0.02692288989661017,0.033417243269491526,0.033417243269491526,0.1611179209237288,0.05593937138305085,0.0969391566220339,0.09622182334067797,0.0046802188728813565,0.0046802188728813565,0.02664392883220339,0.02664392883220339,0.0,0.0,0.035666845623728814,0.035666845623728814,0.11397566620593219,0.11397566620593219,0.026500702411864408,0.021219711340677964,0.04650020255254237,0.04054448823050848,0.02111643196355932,0.02111643196355932,0.32233998659661023,0.32233998659661023,0.08753560446355932,0.08753560446355932,0.13170365638220338,0.13170365638220338,0.06928836443728814,0.0,0.0,0.010190618391525423,0.05307839568898305,0.05307839568898305,0.06644368505847459,0.06644368505847459,1.922050847457627e-07,-0.02720557493559322,0.23498822266779662,-0.013514895544067797,-0.014551517193220339,0.1941487140220339,-0.002861074527118644,0.06720808489152542,0.19420861942711865,0.013208301589830508
00:00:00:09,61,0.1643479468940678,0.31561537768135595,0.0681971600720339,0.0,0.0,0.04835473723305085,0.0,0.1643479468940678,0.31561537768135595,0.0681971600720339,0.0,0.0,0.04835473723305085,0.0,0.029476533435593224,0.033498384450847456,0.033498384450847456,0.21933480974237296,0.05581403108983051,0.09786610885254238,0.09576006856271185,0.004691539966101695,0.004691539966101695,0.026124960105932203,0.026124960105932203,0.0,0.0,0.035979947108474575,0.035979947108474575,0.11587079171525425,0.11587079171525425,0.02651518073898305,0.021424215413559322,0.04600846263220339,0.040299873428813554,0.021095746816949153,0.021095746816949153,0.3477027994754237,0.3477027994754237,0.08821573450084746,0.08821573450084746,0.11867546132457625,0.11867546132457625,0.06944538917627119,0.0,0.0,0.010255673374576271,0.05306921998474576,0.05306921998474576,0.0663714747940678,0.0663714747940678,1.3089152542372874e-07,-0.027798106227118646,0.23426700113898305,-0.012951525940677966,-0.014258162983050847,0.19300112962542373,-0.0027865556847457627,0.06751655543898305,0.19306105754915254,0.013188298620338983
