Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00,61,0.11451128125,0.2248444557,0.0729875639,0.00436337385,0.0,0.0820025541,0.0,0.11451128125,0.2248444557,0.0729875639,0.00436337385,0.0,0.0820025541,0.0,0.0079115424,0.0117656663,0.0117656663,0.029357003,0.0404856205,0.011240405,0.0713921413,0.00324984945,0.00324984945,0.1289130263,0.1289130263,0.0,0.0,0.04144291765,0.04144291765,0.0701389201,0.0701389201,0.0391862728,0.016543936,0.0770135596,0.0542894751,0.03105336145,0.03105336145,0.060444582250000004,0.060444582250000004,0.0181820476,0.0181820476,0.14179385455,0.14179385455,0.042513255,0.0,0.0,0.0087481933,0.05273856965,0.05273856965,0.05427533205,0.05427533205,1.011e-07,0.0520085506,0.2418293655,-0.0065042516,-0.0883327052,0.1375996917,-0.0122153405,-0.0052804505,0.137641415,-0.0007314301
00:00:00:01,61,0.11164013813813559,0.22071448322542372,0.06903718081525423,0.00022186646694915234,0.0,0.08061525599152541,0.0,0.11164013813813559,0.22071448322542372,0.06903718081525423,0.00022186646694915234,0.0,0.08061525599152541,0.0,0.007856833722033899,0.011870018645762712,0.011870018645762712,0.029491001888135592,0.04036970410677966,0.011079853569491526,0.0707682867779661,0.0031374824127118643,0.0031374824127118643,0.12843909611694915,0.12843909611694915,0.0,0.0,0.041110250741525425,0.041110250741525425,0.06924557578135593,0.06924557578135593,0.03860437841355932,0.016656203376271186,0.07578181150508474,0.05291184757457627,0.030389386344915253,0.030389386344915253,0.05987887865,0.05987887865,0.017718844406779663,0.017718844406779663,0.1413319922720339,0.1413319922720339,0.04163264342033898,0.0,0.0,0.008703095076271187,0.051944187249999996,0.051944187249999996,0.053531947473728816,0.053531947473728816,2.1395423728813562e-07,0.05110799314915254,0.24098970985254237,-0.0065960882779661015,-0.07373547212881357,0.13499440711694916,-0.010007386737288135,0.009575830503389834,0.13503624346101695,0.0012988651813559322
00:00:00:02,61,0.10878248788305085,0.21784527802966103,0.06891932901440678,0.0,0.0,0.07973229761864407,0.0,0.10878248788305085,0.21784527802966103,0.06891932901440678,0.0,0.0,0.07973229761864407,0.0,0.007842181905084747,0.011975664371186441,0.011975664371186441,0.029871523449152542,0.040617101455932204,0.011000441815254237,0.07023965870338983,0.003097922104237288,0.003097922104237288,0.12829365319661015,0.12829365319661015,0.0,0.0,0.04088535785084746,0.04088535785084746,0.0687514024,0.0687514024,0.03828516675932203,0.016881543827118647,0.07388331047457627,0.05091762047457627,0.029813729766101693,0.029813729766101693,0.059950365304237294,0.059950365304237294,0.017313079604237287,0.017313079604237287,0.1412260514940678,0.1412260514940678,0.04092339656101695,0.0,0.0,0.008679349654237289,0.0514114468059322,0.0514114468059322,0.05306561357033898,0.05306561357033898,2.9608644067796613e-07,0.05155197455254237,0.24004956701355934,-0.006489727054237288,-0.07472178701694916,0.13324272077118643,-0.01000549796779661,0.008735172922033898,0.13328464356949152,0.0011714967762711864
00:00:00:03,61,0.10732173921355932,0.22289781701949152,0.06906430061610169,0.0,0.0,0.07916074991355933,0.0,0.10732173921355932,0.22289781701949152,0.06906430061610169,0.0,0.0,0.07916074991355933,0.0,0.007942452881355934,0.012193104916949154,0.012193104916949154,0.03285496378474576,0.04711569068305085,0.011273319483050848,0.06980644656779661,0.0030668103042372882,0.0030668103042372882,0.13063988207288135,0.13063988207288135,0.0,0.0,0.0408581589779661,0.0408581589779661,0.06933944766779662,0.06933944766779662,0.03815789834576271,0.01722140328474576,0.07107790803389831,0.048867670833898307,0.02929264794237288,0.02929264794237288,0.08688896911949154,0.08688896911949154,0.01724822255677966,0.01724822255677966,0.14175845327542375,0.14175845327542375,0.040562971116949155,0.0,0.0,0.00862276593220339,0.05135053836016949,0.05135053836016949,0.05287930902627119,0.05287930902627119,3.379203389830509e-07,0.05299152675932204,0.239056519779661,-0.0065675795389830505,-0.07621444037288136,0.13634059384915254,-0.010446285123728815,0.007383134213559322,0.13638256363050846,0.0010125113796610168
00:00:00:04,61,0.10693050360677966,0.2266160533974576,0.06902905947288136,0.0,0.0,0.0789195857381356,0.0,0.10693050360677966,0.2266160533974576,0.06902905947288136,0.0,0.0,0.0789195857381356,0.0,0.008328887357627119,0.015835796170338985,0.015835796170338985,0.04720865943898305,0.07096874802033899,0.02148635470847458,0.06958863609152542,0.0029643829889830506,0.0029643829889830506,0.140465612990678,0.140465612990678,0.0,0.0,0.042336630066101694,0.042336630066101694,0.08358889022288137,0.08358889022288137,0.03823151381694915,0.018396821340677966,0.06874209343898305,0.04757785251864407,0.0289831345338983,0.0289831345338983,0.18428955552711868,0.18428955552711868,0.025137569038135597,0.025137569038135597,0.1453071629457627,0.1453071629457627,0.040686546805084746,0.0,0.0,0.008564170949152542,0.05346583473050848,0.05346583473050848,0.05359900007711864,0.05359900007711864,4.0890338983050847e-07,0.052995776649152546,0.2384117230254237,-0.006271092169491526,-0.07844996807118644,0.13862645398474577,-0.0109346695,0.005078969140677966,0.13866841871525423,0.0007079148152542372
00:00:00:05,61,0.10736872706779661,0.22838474494661018,0.06897964667288135,0.0,0.0,0.07886364425,0.0,0.10736872706779661,0.22838474494661018,0.06897964667288135,0.0,0.0,0.07886364425,0.0,0.009446309920338984,0.019162086980508475,0.019162086980508475,0.061435136415254235,0.08246664914576271,0.030249033345762715,0.06927607887796611,0.0027998324398305083,0.0027998324398305083,0.15452392992288136,0.15452392992288136,0.0,0.0,0.04482964715762712,0.04482964715762712,0.09368823608389831,0.09368823608389831,0.03832594496949152,0.01975432708983051,0.0658388400762712,0.04661319026779661,0.028802340696610168,0.028802340696610168,0.2701796458627119,0.2701796458627119,0.038844485746610175,0.038844485746610175,0.14791111055254236,0.14791111055254236,0.04109997976101695,0.0,0.0,0.008491907281355932,0.05703508816440678,0.05703508816440678,0.054937847578813565,0.054937847578813565,3.7232711864406773e-07,0.053650435713559326,0.2385170747881356,-0.004991122677966101,-0.08033158112881356,0.1397185050559322,-0.011285103527118645,0.0031251090728813555,0.13976044445762711,0.00043930672033898295
00:00:00:06,61,0.10874437170000001,0.22973123131779663,0.07084270925847456,0.0019176362254237312,0.0,0.07888575666440678,0.0,0.10874437170000001,0.22973123131779663,0.07084270925847456,0.0019176362254237312,0.0,0.07888575666440678,0.0,0.010439788381355933,0.021018754230508474,0.021018754230508474,0.0688340616983051,0.0857294606,0.03524298363050848,0.06886973330338983,0.0025791216754237284,0.0025791216754237284,0.1651315738025424,0.1651315738025424,0.0,0.0,0.046987856097457634,0.046987856097457634,0.09902394885423729,0.09902394885423729,0.03839292258813559,0.02073912795084746,0.06387857591016949,0.04586983710338983,0.028698630092372883,0.028698630092372883,0.311725123440678,0.311725123440678,0.04828949269067797,0.04828949269067797,0.14999098392542373,0.14999098392542373,0.04164231636440678,0.0,0.0,0.008398819350847457,0.05994461992033899,0.05994461992033899,0.05609590705508474,0.05609590705508474,3.218169491525423e-07,0.053383958813559326,0.23913598692542373,-0.003879815811864406,-0.08489517376949153,0.14056933458644066,-0.0119989873,-0.001513802796610174,0.1406112560322034,-0.00021543627796610234
00:00:00:07,61,0.1098670992881356,0.23086579817033898,0.07349839857711865,0.0046337887050847465,0.0,0.07891796491525424,0.0,0.1098670992881356,0.23086579817033898,0.07349839857711865,0.0046337887050847465,0.0,0.07891796491525424,0.0,0.01121164976440678,0.02207344432881356,0.02207344432881356,0.07223062608135594,0.08582511769491526,0.03795867263050848,0.06844696289322034,0.002328638902542373,0.002328638902542373,0.17068705936016948,0.17068705936016948,0.0,0.0,0.04839589092288135,0.04839589092288135,0.1019571178101695,0.1019571178101695,0.038462953727118644,0.021444544394915256,0.0627166038220339,0.04531496068983051,0.02863705663644068,0.02863705663644068,0.3161284680762712,0.3161284680762712,0.05308710943305085,0.05308710943305085,0.15276374350338984,0.15276374350338984,0.04217949576779661,0.0,0.0,0.008302506408474577,0.06173473504745763,0.06173473504745763,0.05707386066016949,0.05707386066016949,2.8132203389830507e-07,0.05138489313220339,0.23965506508813558,-0.0030331891711864404,-0.08890511257966102,0.14128916369152544,-0.012628801283050847,-0.005604716559322034,0.14133106146271185,-0.0007980003491525425
00:00:00:08,61,0.11057543810338982,0.23067256380508475,0.07369594049322034,0.004849153718644067,0.0,0.07898424215508475,0.0,0.11057543810338982,0.23067256380508475,0.07369594049322034,0.004849153718644067,0.0,0.07898424215508475,0.0,0.011905097942372883,0.022799507351694916,0.022799507351694916,0.07409359047966102,0.08528865658305085,0.03956832958305085,0.06803296568983051,0.002075307828813559,0.002075307828813559,0.17326614415932204,0.17326614415932204,0.0,0.0,0.049364905265254236,0.049364905265254236,0.10365831087966101,0.10365831087966101,0.038562610852542374,0.022057156430508474,0.061860682227118644,0.04484186233220339,0.02859147676525424,0.02859147676525424,0.311957497188983,0.311957497188983,0.0556117878,0.0556117878,0.15518504897288135,0.15518504897288135,0.04267563648813559,0.0,0.0,0.008216682149152542,0.0628740039059322,0.0628740039059322,0.057882665652542374,0.057882665652542374,2.2794406779661016e-07,0.0494766758220339,0.24064613372542373,-0.0028176024593220337,-0.0891456064661017,0.14117236688813561,-0.012651969527118645,-0.005865352316949152,0.14121421867288136,-0.0008340676118644068
00:00:00:09,61,0.11107355465254237,0.22976460017118644,0.07313473953050847,0.004277180220338983,0.0,0.07905332746355931,0.0,0.11107355465254237,0.22976460017118644,0.07313473953050847,0.004277180220338983,0.0,0.07905332746355931,0.0,0.012596678023728816,0.023343720985593223,0.023343720985593223,0.07519601069661017,0.08475892386440678,0.040578978884745764,0.0675416335,0.001823746222033898,0.001823746222033898,0.1744394938881356,0.1744394938881356,0.0,0.0,0.05017698799745762,0.05017698799745762,0.10475175958474577,0.10475175958474577,0.03870843614067797,0.022667244294915255,0.06110877970508474,0.044367189613559316,0.02856033913135593,0.02856033913135593,0.3107018354533898,0.3107018354533898,0.0570352088440678,0.0570352088440678,0.15667904445084746,0.15667904445084746,0.043141850901694916,0.0,0.0,0.00814360079322034,0.06365115048898305,0.06365115048898305,0.05851221520508475,0.05851221520508475,1.7347627118644062e-07,0.0482450721338983,0.24147910156271188,-0.0033597570627118658,-0.08847370657457627,0.14061202261694916,-0.01250612897118644,-0.005173956588135593,0.14065389865932204,-0.0007325741610169492
