Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00,61,0.10569242385,0.2778313458,0.06848411635,0.0,0.0,0.04075548795,0.0,0.10569242385,0.2778313458,0.06848411635,0.0,0.0,0.04075548795,0.0,0.0093230857,0.0050727469,0.0050727469,0.0330903046,0.0428078249,0.008774302,0.0625626668,0.00611382165,0.00611382165,0.25054638835,0.25054638835,0.0,0.0,0.07229650765000001,0.07229650765000001,0.0626636818,0.0626636818,0.0456754677,0.0250544306,0.0834432244,0.0502429754,0.032884147,0.032884147,0.10304106774999999,0.10304106774999999,0.0170975085,0.0170975085,0.1688171774,0.1688171774,0.0376081318,0.0,0.0,0.0101564787,0.04283871685,0.04283871685,0.06076457165,0.06076457165,1.18e-08,-0.0038500165,0.2313303351,-0.0120554753,-0.0515309796,0.1698490083,-0.0088334931,0.0309355687,0.169895798,0.005306087
00:00:00:01,61,0.10657195399237288,0.2674961261923729,0.06821517409491526,0.0,0.0,0.04262599030677966,0.0,0.10657195399237288,0.2674961261923729,0.06821517409491526,0.0,0.0,0.04262599030677966,0.0,0.009662760328813559,0.005186110255932203,0.005186110255932203,0.034046600393220335,0.044189021737288135,0.00923764973898305,0.06292124624745762,0.006167175601694916,0.006167175601694916,0.25294759010338985,0.25294759010338985,0.0,0.0,0.07437558580254237,0.07437558580254237,0.06436145947288135,0.06436145947288135,0.04694382076440678,0.025523499823728812,0.0847717653779661,0.050747211683050845,0.03341794290254237,0.03341794290254237,0.10649920302118644,0.10649920302118644,0.017713434073728815,0.017713434073728815,0.1705625376737288,0.1705625376737288,0.037829579645762716,0.0,0.0,0.010235071671186442,0.044222893786440676,0.044222893786440676,0.06155343021271186,0.06155343021271186,1.143728813559322e-08,-0.00388630406779661,0.23004890953728815,-0.013696056891525425,-0.06806277509830509,0.16358022192881355,-0.011222130676271187,0.014167890150847457,0.16362702314576272,0.0023419700237288137
00:00:00:02,61,0.10667795592118645,0.2632565427567797,0.06815376168305085,0.0,0.0,0.04411904439661017,0.0,0.10667795592118645,0.2632565427567797,0.06815376168305085,0.0,0.0,0.04411904439661017,0.0,0.009994438149152542,0.00528538233220339,0.00528538233220339,0.0347619803559322,0.045054696350847454,0.009680861308474576,0.063333923,0.006218407518644067,0.006218407518644067,0.25461008159322035,0.25461008159322035,0.0,0.0,0.07561361945677966,0.07561361945677966,0.06536277196271187,0.06536277196271187,0.047796434516949156,0.025994363233898306,0.08616195327627119,0.0513291829,0.03400047494152542,0.03400047494152542,0.1074361353398305,0.1074361353398305,0.018298591229661015,0.018298591229661015,0.17149114571271185,0.17149114571271185,0.03807188122542373,0.0,0.0,0.010320320345762713,0.0452590075118644,0.0452590075118644,0.06230851459067796,0.06230851459067796,1.0386440677966102e-08,-0.003021400481355932,0.2302070371338983,-0.016131573033898304,-0.07073430780338982,0.16099924480338984,-0.011477455608474577,0.011457433316949152,0.16104609407457626,0.0018613144
00:00:00:03,61,0.10654916582372881,0.26182488590423725,0.06841446221694915,0.0003767838245762713,0.0,0.045364385490677964,0.0,0.10654916582372881,0.26182488590423725,0.06841446221694915,0.0003767838245762713,0.0,0.045364385490677964,0.0,0.0103105326,0.005355443513559322,0.005355443513559322,0.03536325032542373,0.045672566866101695,0.010123625172881356,0.06387737616779661,0.006270450419491525,0.006270450419491525,0.25540027240677965,0.25540027240677965,0.0,0.0,0.07649664095847458,0.07649664095847458,0.06602646508474576,0.06602646508474576,0.04847928826271187,0.02646990071186441,0.08754868010508475,0.05201163038813559,0.03465424841610169,0.03465424841610169,0.10740112309152541,0.10740112309152541,0.018862113148305087,0.018862113148305087,0.17199179619915256,0.17199179619915256,0.03841903331694915,0.0,0.0,0.010414594415254236,0.04614403153644068,0.04614403153644068,0.0630279461762712,0.0630279461762712,1.0298305084745762e-08,-0.002176507677966102,0.2311719406423729,-0.01808627423220339,-0.08251882839491526,0.16019126517627116,-0.013316774201694916,-0.00045448510000000017,0.1602380589101695,-7.311125762711867e-05
00:00:00:04,61,0.10598099654830509,0.25877659325593216,0.06940924150508475,0.0013422014898305094,0.0,0.04632603746949153,0.0,0.10598099654830509,0.25877659325593216,0.06940924150508475,0.0013422014898305094,0.0,0.04632603746949153,0.0,0.01058726653220339,0.005440798445762712,0.005440798445762712,0.03585737372372881,0.04612359317966102,0.010528240342372881,0.06439241273559322,0.006321752936440678,0.006321752936440678,0.25551692193644066,0.25551692193644066,0.0,0.0,0.0770262484161017,0.0770262484161017,0.0664327772881356,0.0664327772881356,0.048966399957627124,0.02690697579661017,0.08848297532542372,0.05259534776101695,0.035227586386440676,0.035227586386440676,0.10688053808728813,0.10688053808728813,0.019354027343220337,0.019354027343220337,0.17215444551271186,0.17215444551271186,0.03871018779152542,0.0,0.0,0.010495964110169492,0.046820295790677965,0.046820295790677965,0.06358417308728813,0.06358417308728813,8.391525423728813e-09,-0.0021362865,0.23190042428644067,-0.019526498283050846,-0.08359981292033898,0.15833327733728814,-0.013331828786440679,-0.0014754583457627132,0.15838015179152543,-0.0002354682406779663
00:00:00:05,61,0.10528234813813558,0.25784803120338984,0.06968345631694915,0.0016124703559322014,0.0,0.04716220980677966,0.0,0.10528234813813558,0.25784803120338984,0.06968345631694915,0.0016124703559322014,0.0,0.04716220980677966,0.0,0.010857889284745762,0.0055274492406779665,0.0055274492406779665,0.03636191759830509,0.046585970284745766,0.010927324691525422,0.06508253020338983,0.006393039527966101,0.006393039527966101,0.25742674163305085,0.25742674163305085,0.0,0.0,0.07764182874152542,0.07764182874152542,0.06676924121694916,0.06676924121694916,0.049482225255932204,0.027344490372881357,0.08996587122372882,0.05330196330677966,0.03584356592033898,0.03584356592033898,0.10641812389915255,0.10641812389915255,0.0198843341940678,0.0198843341940678,0.1722601712737288,0.1722601712737288,0.03901238072711864,0.0,0.0,0.010580520103389831,0.04751448017033898,0.04751448017033898,0.06423661486355932,0.06423661486355932,6.9983050847457635e-09,-0.0024438158559322034,0.23190506336101693,-0.020460989788135594,-0.08400731978474577,0.15776767672372882,-0.013347748867796608,-0.0018707816711864378,0.15781462037457628,-0.00029726162372881306
00:00:00:06,61,0.1044265439322034,0.25796122596271187,0.06929438016440677,0.0012398914372881357,0.0,0.04802483550084746,0.0,0.1044265439322034,0.25796122596271187,0.06929438016440677,0.0012398914372881357,0.0,0.04802483550084746,0.0,0.011113670513559323,0.00561612468559322,0.00561612468559322,0.036886239220338984,0.047097541659322034,0.011321977845762712,0.06577182229322033,0.006475067696610169,0.006475067696610169,0.2588289511440678,0.2588289511440678,0.0,0.0,0.07820314191355932,0.07820314191355932,0.06725621746186441,0.06725621746186441,0.04995218410508474,0.027750590452542374,0.09110309445254237,0.0539062023661017,0.036401741740677965,0.036401741740677965,0.10614570351355933,0.10614570351355933,0.020369084076271186,0.020369084076271186,0.17232356951949152,0.17232356951949152,0.039357121055932205,0.0,0.0,0.010657997066101696,0.04825630366525424,0.04825630366525424,0.06488530125423729,0.06488530125423729,6.5271186440677966e-09,-0.0018663972203389828,0.23256969122033896,-0.020996103181355932,-0.08361169748644068,0.157834209920339,-0.01329104882881356,-0.0014959952745762714,0.15788107806101695,-0.00023802677627118648
00:00:00:07,61,0.10347726271694915,0.25663536814152543,0.0706193990118644,0.002599403094915254,0.0,0.04887820900084745,0.0,0.10347726271694915,0.25663536814152543,0.0706193990118644,0.002599403094915254,0.0,0.04887820900084745,0.0,0.011380284693220338,0.005706433051694915,0.005706433051694915,0.03748180727457627,0.047790181652542375,0.011761502888135593,0.06641605876271187,0.006576049327966102,0.006576049327966102,0.2661991442728814,0.2661991442728814,0.0,0.0,0.07876768670084747,0.07876768670084747,0.06798006163050846,0.06798006163050846,0.05045560730169491,0.028120947866101694,0.09193263609999999,0.05443293337118644,0.03691307827372882,0.03691307827372882,0.10643832244661017,0.10643832244661017,0.0209389070279661,0.0209389070279661,0.17264537652033896,0.17264537652033896,0.03976599320677966,0.0,0.0,0.01072095365762712,0.04943022460423729,0.04943022460423729,0.06571400095084745,0.06571400095084745,6.8474576271186436e-09,-0.0007395640457627118,0.2335055210677966,-0.021303134423728814,-0.08522143985084746,0.1570339071644068,-0.013476580523728814,-0.003136675806779661,0.15708077176949153,-0.0004967725423728813
00:00:00:08,61,0.10226757069152542,0.25610161614152543,0.07083375602033898,0.0028245326796610174,0.0,0.04968873683983051,0.0,0.10226757069152542,0.25610161614152543,0.07083375602033898,0.0028245326796610174,0.0,0.04968873683983051,0.0,0.011634664845762711,0.005827281916101695,0.005827281916101695,0.038099716138983046,0.048624590449152544,0.012237849905084745,0.06696315737288136,0.006641577844915254,0.006641577844915254,0.2753015526542373,0.2753015526542373,0.0,0.0,0.07911486164152542,0.07911486164152542,0.06891786370677966,0.06891786370677966,0.05087970381016949,0.028403663340677964,0.09243882216779661,0.0547934644220339,0.037293641977118645,0.037293641977118645,0.10718153680254237,0.10718153680254237,0.0215751217059322,0.0215751217059322,0.17309150466440676,0.17309150466440676,0.04020250186779661,0.0,0.0,0.010750442386440679,0.051093583434745765,0.051093583434745765,0.06660751495932203,0.06660751495932203,7.762711864406778e-09,0.0003150372084745756,0.23441610323728815,-0.02117531527118644,-0.08548450095254237,0.1567090644016949,-0.01348968943898305,-0.003408506450847458,0.15675593658305084,-0.0005387292033898305
00:00:00:09,61,0.10130248988474577,0.2551018795288136,0.07263079170338983,0.004626706947457627,0.0,0.05041482955338983,0.0,0.10130248988474577,0.2551018795288136,0.07263079170338983,0.004626706947457627,0.0,0.05041482955338983,0.0,0.011854087172881356,0.006041345969491525,0.006041345969491525,0.03873503225254237,0.04985657817457627,0.01285150064576271,0.06749162353728813,0.006688506678813559,0.006688506678813559,0.2759975343838983,0.2759975343838983,0.0,0.0,0.07897233605169492,0.07897233605169492,0.07008848198728813,0.07008848198728813,0.05111410083898305,0.028600234291525424,0.09241904026271187,0.054889044681355935,0.03750843640084746,0.03750843640084746,0.11292537607796609,0.11292537607796609,0.022392378955932202,0.022392378955932202,0.17341592540677964,0.17341592540677964,0.0407109299559322,0.0,0.0,0.010749328810169491,0.05253873805084745,0.05253873805084745,0.06742086436694916,0.06742086436694916,9.50508474576271e-09,0.0008121836406779659,0.2347544883762712,-0.021089085398305084,-0.08766170501694916,0.1561128151,-0.013778851218644068,-0.00558380876779661,0.15615973889999998,-0.0008791214881355932
