Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00,61,0.20413161070000002,0.4042499959,0.076281704,0.00875565505,0.0,0.04654044475,0.0,0.20413161070000002,0.4042499959,0.076281704,0.00875565505,0.0,0.04654044475,0.0,0.0524979681,0.01260945385,0.01260945385,0.9473462105,0.0156665444,0.0256966501,0.0318245031,0.00258743835,0.00258743835,0.46755853295000005,0.46755853295000005,0.0,0.0,0.1942925975,0.1942925975,0.7642316818,0.7642316818,0.0191057287,0.0243632365,0.0188662354,0.0159653723,0.0164593393,0.0164593393,0.7767428457500001,0.7767428457500001,0.1473626569,0.1473626569,0.0,0.0,0.1766648591,0.00872198165,0.00872198165,0.0167724062,0.0676758848,0.0676758848,0.21193062515,0.21193062515,1.426e-06,-0.0419602655,0.3361091316,0.0025516907,-0.0903729349,0.2474368811,-0.0227944069,-0.0103711337,0.2474920154,-0.0026204437
00:00:00:01,61,0.20181270170932203,0.40280708188728814,0.0681892973720339,0.0002953944067796611,0.0,0.046897154619491524,0.0,0.20181270170932203,0.40280708188728814,0.0681892973720339,0.0002953944067796611,0.0,0.046897154619491524,0.0,0.05274582566779661,0.012671706911016949,0.012671706911016949,0.9470782835728814,0.015694978359322036,0.025709517966101693,0.03195756095084746,0.0025792784779661015,0.0025792784779661015,0.46830108535762716,0.46830108535762716,0.0,0.0,0.1938250865533898,0.1938250865533898,0.7634170459822034,0.7634170459822034,0.019077226466101695,0.024418870515254237,0.018937894889830508,0.016043428667796608,0.016518604816101696,0.016518604816101696,0.7766968471652542,0.7766968471652542,0.14759551417796613,0.14759551417796613,0.0,0.0,0.1764964756661017,0.008618811088135593,0.008618811088135593,0.01669371054576271,0.06802831628474576,0.06802831628474576,0.2118600110661017,0.2118600110661017,1.4051915254237288e-06,-0.04343981437118644,0.33680091673898305,0.002073834071186441,-0.07960152473389831,0.2464316159237288,-0.01999976134237288,0.0008512197474576267,0.2464871489881356,0.0002138775830508473
00:00:00:02,61,0.19973750728644069,0.4048436132610169,0.0679290090779661,0.0,0.0,0.047074513807627116,0.0,0.19973750728644069,0.4048436132610169,0.0679290090779661,0.0,0.0,0.047074513807627116,0.0,0.052975121857627115,0.012762517460169492,0.012762517460169492,0.9468027211491525,0.01574731845254237,0.025694693561016946,0.03209819137457627,0.002622166581355932,0.002622166581355932,0.4686199365940678,0.4686199365940678,0.0,0.0,0.1934039655618644,0.1934039655618644,0.7625518698516949,0.7625518698516949,0.019054823850847457,0.024493007388135594,0.018991699149152542,0.01609846479661017,0.016558159315254235,0.016558159315254235,0.7766434484711864,0.7766434484711864,0.1475891119805085,0.1475891119805085,0.0,0.0,0.17675114968983052,0.009421315694915253,0.009421315694915253,0.016628724181355935,0.06827889712881356,0.06827889712881356,0.21180995023898305,0.21180995023898305,1.2921830508474578e-06,-0.043141064145762714,0.33643550088305085,0.0017410283610169491,-0.07800199908305085,0.24766204292372881,-0.01970033496440678,0.0024668206898305085,0.24771748330508475,0.0006240470118644068
00:00:00:03,61,0.19840830424915254,0.40397897664576277,0.06799657525762712,0.00016699192118644062,0.0,0.04722164657542373,0.0,0.19840830424915254,0.40397897664576277,0.06799657525762712,0.00016699192118644062,0.0,0.04722164657542373,0.0,0.05309823770169492,0.012852014573728813,0.012852014573728813,0.9465789592525423,0.015804499586440677,0.02566218936440678,0.03224285733559322,0.002650096412711864,0.002650096412711864,0.46842897470932204,0.46842897470932204,0.0,0.0,0.19302337970762712,0.19302337970762712,0.7617969603822035,0.7617969603822035,0.0190271180779661,0.024574645969491524,0.0190202070220339,0.01612486061016949,0.01657533718898305,0.01657533718898305,0.7765527362745763,0.7765527362745763,0.1472760736677966,0.1472760736677966,0.0,0.0,0.17734690593898306,0.011506918005084747,0.011506918005084747,0.01657055945762712,0.06841058017627119,0.06841058017627119,0.21152191050338984,0.21152191050338984,1.274828813559322e-06,-0.04184194341694915,0.3353710517677966,0.0020410506237288134,-0.08051448870847458,0.24715767196101696,-0.02029038781355932,-0.00015221176440677952,0.24721308532033898,-3.839642711864403e-05
00:00:00:04,61,0.19727985207457627,0.4039541199957627,0.06794075503898306,8.729581016949154e-05,0.0,0.047287180736440684,0.0,0.19727985207457627,0.4039541199957627,0.06794075503898306,8.729581016949154e-05,0.0,0.047287180736440684,0.0,0.05323823546101695,0.012918363888135593,0.012918363888135593,0.9463235594135593,0.01587085243559322,0.025596976928813558,0.03236045773220339,0.002653630711864407,0.002653630711864407,0.46902987991779665,0.46902987991779665,0.0,0.0,0.19280109793983052,0.19280109793983052,0.7610966002711865,0.7610966002711865,0.019002061486440677,0.02468217035084746,0.01902559693220339,0.0161247618779661,0.016588300463559323,0.016588300463559323,0.776499808351695,0.776499808351695,0.1467920274177966,0.1467920274177966,0.0,0.0,0.17811854585423728,0.013673579408474575,0.013673579408474575,0.016513255938983052,0.06849426915508475,0.06849426915508475,0.21120953737627118,0.21120953737627118,1.2775881355932203e-06,-0.041192356203389825,0.33469821791694915,0.0023792317762711865,-0.08028470052542372,0.24714014237288137,-0.020231115640677963,0.00010610512203389834,0.24719556431864406,2.680116101694916e-05
00:00:00:05,61,0.19631639703559323,0.4042393112720339,0.06788209597457627,0.0,0.0,0.04730769422372881,0.0,0.19631639703559323,0.4042393112720339,0.06788209597457627,0.0,0.0,0.04730769422372881,0.0,0.05344670052372882,0.01303772705,0.01303772705,0.9460179189508475,0.015933670247457628,0.025526815494915256,0.03243609786101695,0.0026901490127118643,0.0026901490127118643,0.4710163289627119,0.4710163289627119,0.0,0.0,0.19266687620847456,0.19266687620847456,0.760388463261017,0.760388463261017,0.01898416450677966,0.024779873933898303,0.01902800684745763,0.016127543259322034,0.01660887313474576,0.01660887313474576,0.7765684900788136,0.7765684900788136,0.14648669982118645,0.14648669982118645,0.0,0.0,0.17877287832881356,0.014885814294915253,0.014885814294915253,0.016456853454237287,0.06866744111694915,0.06866744111694915,0.21117147042457626,0.21117147042457626,1.1216508474576272e-06,-0.04073186065423729,0.3344115882525424,0.00270141666779661,-0.07973988356440678,0.24730919198305085,-0.02010849765084746,0.0006812129254237288,0.24736458488644067,0.00017203112881355933
00:00:00:06,61,0.19572712984915253,0.40525090973898303,0.06789780410254237,0.0,0.0,0.047283401408474576,0.0,0.19572712984915253,0.40525090973898303,0.06789780410254237,0.0,0.0,0.047283401408474576,0.0,0.053607450984745765,0.013129056438135592,0.013129056438135592,0.9457547432423729,0.015991034620338983,0.025481624908474578,0.03252104220169492,0.002688532627118644,0.002688532627118644,0.4719694183754237,0.4719694183754237,0.0,0.0,0.19250157978898305,0.19250157978898305,0.7593145648542373,0.7593145648542373,0.018961129666101695,0.02485181823220339,0.019035526472881356,0.01613444305254237,0.016629509568644067,0.016629509568644067,0.7765712343771187,0.7765712343771187,0.14618517650762713,0.14618517650762713,0.0,0.0,0.1792719879457627,0.015785715526271185,0.015785715526271185,0.01639415644237288,0.06872750389661017,0.06872750389661017,0.21093290295847458,0.21093290295847458,1.0633406779661015e-06,-0.040416927708474576,0.3344037866016949,0.0027176335508474576,-0.07974538268135593,0.24792819103898303,-0.020162345559322035,0.000681778666101695,0.24798364505762713,0.00017260021355932205
00:00:00:07,61,0.1953142908915254,0.40652995167881356,0.06821149424999999,0.00033826337457627066,0.0,0.04718015227457627,0.0,0.1953142908915254,0.40652995167881356,0.06821149424999999,0.00033826337457627066,0.0,0.04718015227457627,0.0,0.053716448686440675,0.013177390355932203,0.013177390355932203,0.9455673330745763,0.016044434198305084,0.025451959557627118,0.032603926493220345,0.002665534941525424,0.002665534941525424,0.4729417226542373,0.4729417226542373,0.0,0.0,0.19225399360338982,0.19225399360338982,0.758001591211017,0.758001591211017,0.018931958723728815,0.024890131808474575,0.019039277740677964,0.01613685964237288,0.016635961066101695,0.016635961066101695,0.7766180366762712,0.7766180366762712,0.1459744507025424,0.1459744507025424,0.0,0.0,0.17978151929830508,0.016820406683050848,0.016820406683050848,0.016322195918644068,0.06874667682542374,0.06874667682542374,0.2108080818822034,0.2108080818822034,1.1872796610169492e-06,-0.04012925132372882,0.3344448203915254,0.002988950001694915,-0.08078292718644067,0.24872143974915253,-0.02049218517118644,-0.00040052461694915195,0.24877687002881357,-0.00010183011864406764
00:00:00:08,61,0.19494351228050846,0.4083065355042373,0.06978751100593221,0.001972797016949153,0.0,0.04709259661355933,0.0,0.19494351228050846,0.4083065355042373,0.06978751100593221,0.001972797016949153,0.0,0.04709259661355933,0.0,0.053715196283050846,0.013126081386440678,0.013126081386440678,0.9455055210694916,0.01603260930677966,0.02548698284915254,0.03261731766440678,0.0025872599152542376,0.0025872599152542376,0.47975684751101694,0.47975684751101694,0.0,0.0,0.19171843791779664,0.19171843791779664,0.7565491568033897,0.7565491568033897,0.018875902498305085,0.024774543227118643,0.019061388996610168,0.016176539798305085,0.01664245525,0.01664245525,0.7767094287855932,0.7767094287855932,0.14886301364830506,0.14886301364830506,0.0,0.0,0.17957194175423727,0.016710589982203393,0.016710589982203393,0.016238708445762712,0.0688655977559322,0.0688655977559322,0.21142012413389832,0.21142012413389832,1.425072881355932e-06,-0.03976740333898305,0.33500583545762713,0.0033721812440677965,-0.08262681292033898,0.24982817445254238,-0.021055819262711863,-0.0023353810949152546,0.24988353806101693,-0.000595975418644068
00:00:00:09,61,0.1945512015618644,0.41089332684830504,0.06792500028474577,7.133685508474582e-05,0.0,0.04684370890254237,0.0,0.1945512015618644,0.41089332684830504,0.06792500028474577,7.133685508474582e-05,0.0,0.04684370890254237,0.0,0.05365079194067797,0.013023505256779661,0.013023505256779661,0.9455883392067796,0.01588809696440678,0.025604530293220337,0.03252184671355932,0.0024796034322033898,0.0024796034322033898,0.5001119918144068,0.5001119918144068,0.0,0.0,0.19094323405,0.19094323405,0.7550631519084745,0.7550631519084745,0.01881589347118644,0.024423746877966102,0.019154628076271187,0.016317821583050847,0.01666448644322034,0.01666448644322034,0.7769135358067797,0.7769135358067797,0.16473721185254236,0.16473721185254236,0.0,0.0,0.1788976889881356,0.01535252928220339,0.01535252928220339,0.016141439305084746,0.06912211385,0.06912211385,0.21550033772881355,0.21550033772881355,1.5263542372881354e-06,-0.039298508486440675,0.3365541853033898,0.003431415188135593,-0.08035860138305084,0.2513871485576271,-0.020612608103389832,-5.3964740677966185e-05,0.25144248042711864,-1.3898159322033917e-05
