Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:00:00,61,0.06551038475,0.18331830945,0.1381331086,0.0737551227,0.0,0.0913848318,0.0,0.06551038475,0.18331830945,0.1381331086,0.0737551227,0.0,0.0913848318,0.0,0.0092759654,0.0190037191,0.0190037191,0.0605235025,0.0771759525,0.0794318393,0.156307444,0.0083074812,0.0083074812,0.027514870049999997,0.027514870049999997,0.0,0.0,0.0218202006,0.0218202006,0.0737615861,0.0737615861,0.0269254167,0.0175173692,0.0811478496,0.0588176697,0.0268272366,0.0268272366,0.10907328875,0.10907328875,0.044422738249999996,0.044422738249999996,0.19752139600000002,0.19752139600000002,0.0423773192,0.0,0.0,0.0130219618,0.0653494783,0.0653494783,0.0630627982,0.0630627982,1.6497e-06,-0.0394194052,0.1943013966,-0.0077911806,-0.1677057296,0.1129754856,-0.0189363249,-0.0895369127,0.1130364761,-0.0101503395
00:00:00:01,61,0.08182017018728813,0.19446384500338984,0.10933831183559323,0.04442277137372882,0.0,0.09269841588728814,0.0,0.08182017018728813,0.19446384500338984,0.10933831183559323,0.04442277137372882,0.0,0.09269841588728814,0.0,0.010110797086440677,0.02075967198983051,0.02075967198983051,0.09590781646101695,0.07671906406101694,0.1535155490338983,0.1817009319864407,0.009188267562711863,0.009188267562711863,0.04907863341525424,0.04907863341525424,0.0,0.0,0.022185239773728813,0.022185239773728813,0.0783415559898305,0.0783415559898305,0.0269249761,0.017499636559322032,0.08572743918983051,0.0721352237661017,0.027362882116949153,0.027362882116949153,0.16267001503305084,0.16267001503305084,0.10410360683135594,0.10410360683135594,0.20028158682966102,0.20028158682966102,0.043133168683050845,0.0,0.0,0.01303576020338983,0.08287814593474575,0.08287814593474575,0.07731808789745763,0.07731808789745763,2.0080338983050848e-06,-0.040257297944067794,0.19469356788813558,-0.00888945426779661,-0.1326627901576271,0.1194140517101695,-0.015675491540677967,-0.05390908532881356,0.1194751065779661,-0.006273373122033898
00:00:00:02,61,0.12393066897542372,0.22072879791864405,0.06900635128813559,0.0028076271754237346,0.0,0.09340021450423729,0.0,0.12393066897542372,0.22072879791864405,0.06900635128813559,0.0028076271754237346,0.0,0.09340021450423729,0.0,0.012526336025423728,0.022906742047457625,0.022906742047457625,0.14133574597288134,0.07393677583389831,0.2697075358101695,0.21831009725084746,0.009842366910169492,0.009842366910169492,0.05603164866949153,0.05603164866949153,0.0,0.0,0.02262294416864407,0.02262294416864407,0.08509966356779661,0.08509966356779661,0.026495428161016948,0.017502797969491526,0.0873733947220339,0.08093953173559322,0.028052872177966103,0.028052872177966103,0.21288429025338984,0.21288429025338984,0.1440422341059322,0.1440422341059322,0.2048114544516949,0.2048114544516949,0.044040779089830506,0.0,0.0,0.013074413040677966,0.09554057951949152,0.09554057951949152,0.0911341556398305,0.0911341556398305,1.7608949152542372e-06,-0.04225589536779661,0.19607468381355933,-0.01118495921016949,-0.047038370547457645,0.13495902137457627,-0.006274714991525426,0.03310370942033896,0.1350206187338983,0.00460441741016949
00:00:00:03,61,0.13617169690847458,0.22520336675169492,0.06656431031271187,0.0,0.0,0.09312571653135593,0.0,0.13617169690847458,0.22520336675169492,0.06656431031271187,0.0,0.0,0.09312571653135593,0.0,0.01458457493898305,0.023916065276271187,0.023916065276271187,0.15396267706271186,0.0715668481779661,0.3235467208050848,0.23705567903559321,0.01016222219661017,0.01016222219661017,0.05781848565169491,0.05781848565169491,0.0,0.0,0.023058581745762714,0.023058581745762714,0.09219816286016949,0.09219816286016949,0.02588217335254237,0.017496582808474576,0.08842592294915254,0.08701011231864407,0.02885792864491525,0.02885792864491525,0.2333023899262712,0.2333023899262712,0.1632077478,0.1632077478,0.20767001034067797,0.20767001034067797,0.044700776533898305,0.0,0.0,0.013142282262711864,0.10059872009661017,0.10059872009661017,0.09868040872881356,0.09868040872881356,2.115418644067797e-06,-0.04579862271694915,0.197442024979661,-0.011461859688135593,-0.02375736839322034,0.1376692819322034,-0.003291201454237288,0.05679761557118644,0.13773116415932202,0.00786821437118644
00:00:00:04,61,0.13847692018983052,0.22723046311949152,0.06663597929830509,0.0,0.0,0.09161605680932203,0.0,0.13847692018983052,0.22723046311949152,0.06663597929830509,0.0,0.0,0.09161605680932203,0.0,0.016774422193220336,0.025027404898305086,0.025027404898305086,0.15949951186440678,0.0672979741338983,0.34201603268644065,0.2321183108220339,0.010370247659322034,0.010370247659322034,0.05923936719830508,0.05923936719830508,0.0,0.0,0.023510076588135594,0.023510076588135594,0.0949123479677966,0.0949123479677966,0.02523270102881356,0.017504235681355933,0.08888345425593219,0.08998495792542373,0.029639143851694916,0.029639143851694916,0.26031404001779657,0.26031404001779657,0.1887301067474576,0.1887301067474576,0.20878016378474576,0.20878016378474576,0.045138437161016946,0.0,0.0,0.0131539308,0.10270746189152542,0.10270746189152542,0.10347066963389831,0.10347066963389831,2.238766101694915e-06,-0.048768508969491524,0.19956768240338982,-0.010182454345762712,-0.024536394633898305,0.13890727747288134,-0.0034301779762711863,0.05609139153559322,0.13896918823728813,0.007841117476271187
00:00:00:05,61,0.13751601555932202,0.2312667956957627,0.06674415682542373,0.0,0.0,0.08890107510762711,0.0,0.13751601555932202,0.2312667956957627,0.06674415682542373,0.0,0.0,0.08890107510762711,0.0,0.019813305308474572,0.025813880179661016,0.025813880179661016,0.16650084515254235,0.06209276492711865,0.39368816705932197,0.20921803101864409,0.010529007952542373,0.010529007952542373,0.06333588774745762,0.06333588774745762,0.0,0.0,0.023961939523728812,0.023961939523728812,0.09633393970508475,0.09633393970508475,0.02458253175423729,0.01754795194915254,0.08892178008644068,0.09199884101694916,0.030398211912711866,0.030398211912711866,0.31134111445677964,0.31134111445677964,0.23513621620847452,0.23513621620847452,0.20946801957966102,0.20946801957966102,0.04537532898474576,0.0,0.0,0.01309972092881356,0.1044764982542373,0.1044764982542373,0.10982294915762711,0.10982294915762711,2.1061864406779662e-06,-0.05054874642033898,0.20163368091525424,-0.00795608406779661,-0.025939589922033896,0.14137265793728815,-0.003691465,0.054791007583050846,0.14143462729152542,0.007797266259322033
00:00:00:06,61,0.13560981848220338,0.23070806237288138,0.06676509361101696,0.0,0.0,0.08603611554152542,0.0,0.13560981848220338,0.23070806237288138,0.06676509361101696,0.0,0.0,0.08603611554152542,0.0,0.02312744698644068,0.026373513179661016,0.026373513179661016,0.17189379795254237,0.05745292628135593,0.42106396867118645,0.1915237771898305,0.010527642881355933,0.010527642881355933,0.0694901000161017,0.0694901000161017,0.0,0.0,0.02438487828898305,0.02438487828898305,0.09722072649745764,0.09722072649745764,0.023939866381355934,0.01761570950338983,0.08870742069322034,0.09380176748135594,0.03117398167457627,0.03117398167457627,0.33783565741355936,0.33783565741355936,0.25792825471949155,0.25792825471949155,0.20931824546864408,0.20931824546864408,0.045513130611864405,0.0,0.0,0.012981526,0.10745455633898304,0.10745455633898304,0.11572600047033899,0.11572600047033899,1.5822474576271186e-06,-0.05068381898644068,0.2038138998864407,-0.006626784291525424,-0.025846864433898303,0.14103127963898304,-0.003669329013559322,0.05491298027457627,0.14109334777118643,0.0077954277084745765
00:00:00:07,61,0.1325006800694915,0.22944854099067796,0.0667647073957627,0.0,0.0,0.08371418476694915,0.0,0.1325006800694915,0.22944854099067796,0.0667647073957627,0.0,0.0,0.08371418476694915,0.0,0.025329140869491524,0.026875084286440677,0.026875084286440677,0.1745409035762712,0.05487916136610169,0.4305881352474576,0.1817957716237288,0.010457132180508475,0.010457132180508475,0.07536965803220338,0.07536965803220338,0.0,0.0,0.02478768448135593,0.02478768448135593,0.09801580536694915,0.09801580536694915,0.023347888757627118,0.017664857889830507,0.08851364255254238,0.09556475523898304,0.03189774399322034,0.03189774399322034,0.34739342179661015,0.34739342179661015,0.26748248427881355,0.26748248427881355,0.20895359902372881,0.20895359902372881,0.045660043208474575,0.0,0.0,0.012837973038983052,0.11089798276864407,0.11089798276864407,0.11928766103050847,0.11928766103050847,9.952135593220338e-07,-0.05026143019322034,0.2055791828559322,-0.005506031813559321,-0.02486674126779661,0.14026325256271185,-0.0035105950186440677,0.055901446059322034,0.1403253119220339,0.007891983013559322
00:00:00:08,61,0.13385903180508474,0.23774380189661015,0.06675140183813559,0.0,0.0,0.08199710127711865,0.0,0.13385903180508474,0.23774380189661015,0.06675140183813559,0.0,0.0,0.08199710127711865,0.0,0.02756621962542373,0.02734144228559322,0.02734144228559322,0.17657211192033898,0.052165211038983056,0.49396035025423723,0.17620208153898306,0.010300497429661017,0.010300497429661017,0.0797156496177966,0.0797156496177966,0.0,0.0,0.025170398092372884,0.025170398092372884,0.09921892386440678,0.09921892386440678,0.02276821685084746,0.017689183320338985,0.08885053886101696,0.1038724988237288,0.03278813077457628,0.03278813077457628,0.36975681075169486,0.36975681075169486,0.31063187325593217,0.31063187325593217,0.2080162047576271,0.2080162047576271,0.04584582566779661,0.0,0.0,0.012667911849152542,0.11680269648050848,0.11680269648050848,0.12955055842288135,0.12955055842288135,7.232779661016949e-07,-0.04957703405932203,0.20574884344067798,-0.004640888274576272,-0.022234126455932205,0.1453416087237288,-0.0032541928305084744,0.058459147133898305,0.1454035659559322,0.008555504072881356
00:00:00:09,61,0.1518919018305085,0.24862444111694915,0.06669226580593221,0.0,0.0,0.07929516286355934,0.0,0.1518919018305085,0.24862444111694915,0.06669226580593221,0.0,0.0,0.07929516286355934,0.0,0.03104096462542373,0.027896435383898306,0.027896435383898306,0.1812300962220339,0.04993651391694915,0.6138975034440678,0.1753848523762712,0.01002004565,0.01002004565,0.08154193232457627,0.08154193232457627,0.0,0.0,0.025536257800847457,0.025536257800847457,0.10205399541694915,0.10205399541694915,0.022203744935593222,0.0177516485,0.09808523950847457,0.13042441100677965,0.03603515863389831,0.03603515863389831,0.44151447484491524,0.44151447484491524,0.3923501008627118,0.3923501008627118,0.2040678920898305,0.2040678920898305,0.04609434285084746,0.0,0.0,0.012448703618644067,0.1236774396161017,0.1236774396161017,0.17452244320932203,0.17452244320932203,7.203762711864407e-07,-0.04903140769322034,0.20639222001694915,-0.0036816216271186443,-0.022005080744067797,0.15199488733050848,-0.003369895274576271,0.05853631472372881,0.15205677839661016,0.008965086618644067
